rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
66,4h_volume_sma_ratio_log_zscore,0.01317122,0.3897,82.4640,volume,True
67,kc_lower_zscore,0.01225030,0.3625,82.8265,volatility,True
68,dow_sin_zscore,0.01208265,0.3575,83.1840,session,True
69,4h_returns_20_zscore,0.01196726,0.3541,83.5381,momentum,True
70,1d_macd_histogram_zscore,0.01154037,0.3415,83.8796,trend,True
71,1d_adx_zscore,0.01086007,0.3213,84.2010,trend,True
72,lead_ussp5_lag6_zscore,0.01082930,0.3204,84.5214,cross_asset,True
73,1d_atr_14_zscore,0.01065571,0.3153,84.8367,volatility,True
74,bb_lower_zscore,0.01036917,0.3068,85.1435,volatility,False
75,1d_dow_sin_zscore,0.01029277,0.3046,85.4481,session,False
76,4h_vwap_zscore,0.00983845,0.2911,85.7392,volume,False
77,1d_vwap_rolling_zscore,0.00974150,0.2882,86.0274,volume,False
78,1d_stoch_rsi_k_zscore,0.00968604,0.2866,86.3140,momentum,False
79,1d_returns_20_zscore,0.00965972,0.2858,86.5999,momentum,False
80,4h_rsi_14_zscore,0.00955363,0.2827,86.8826,momentum,False
81,1d_bos_signal_zscore,0.00947865,0.2805,87.1630,structure,False
82,4h_squeeze_on_zscore,0.00934349,0.2765,87.4395,volatility,False
83,4h_macd_signal_zscore,0.00925266,0.2738,87.7133,trend,False
84,vwap_sd_zscore,0.00897438,0.2655,87.9788,volatility,False
85,4h_atr_14_zscore,0.00867718,0.2568,88.2356,volatility,False
86,4h_vwap_z_score_zscore,0.00833920,0.2468,88.4823,volume,False
87,4h_vwap_sd_zscore,0.00795579,0.2354,88.7177,volatility,False
88,1d_kc_upper_zscore,0.00789142,0.2335,88.9512,volatility,False
89,1d_ema_200_zscore,0.00778304,0.2303,89.1815,trend,False
90,4h_macd_histogram_zscore,0.00765950,0.2266,89.4082,trend,False
91,4h_plus_di_zscore,0.00762550,0.2256,89.6338,trend,False
92,4h_ema_200_zscore,0.00754883,0.2234,89.8572,trend,False
93,1d_vwap_lower_30_zscore,0.00754575,0.2233,90.0805,volume,False
94,1d_ema_50_zscore,0.00749490,0.2218,90.3022,trend,False
95,bb_middle_zscore,0.00740911,0.2192,90.5215,volatility,False
96,1d_volume_sma_ratio_log_zscore,0.00736387,0.2179,90.7393,volume,False
97,4h_ema_8_zscore,0.00722001,0.2136,90.9530,trend,False
98,1d_ema_cross_8_21_zscore,0.00715146,0.2116,91.1646,trend,False
99,squeeze_off_zscore,0.00698663,0.2067,91.3713,volatility,False
100,bb_squeeze_duration_zscore,0.00682734,0.2020,91.5733,volatility,False
101,1d_vwap_sd_zscore,0.00682033,0.2018,91.7752,volatility,False
102,4h_dow_cos_zscore,0.00654196,0.1936,91.9687,session,False
103,1d_squeeze_on_zscore,0.00652279,0.1930,92.1617,volatility,False
104,4h_minus_di_zscore,0.00633467,0.1874,92.3492,trend,False
105,squeeze_on_zscore,0.00625296,0.1850,92.5342,volatility,False
106,4h_atr_ratio_zscore,0.00591620,0.1751,92.7093,volatility,False
107,4h_vwap_upper_20_zscore,0.00591565,0.1750,92.8843,volume,False
108,lead_ussp5_lag1_zscore,0.00575541,0.1703,93.0546,cross_asset,False
109,4h_bb_lower_zscore,0.00562598,0.1665,93.2211,volatility,False
110,1d_vwap_upper_30_zscore,0.00554380,0.1640,93.3851,volume,False
111,1d_bb_width_zscore,0.00552921,0.1636,93.5487,volatility,False
112,4h_bb_squeeze_duration_zscore,0.00537334,0.1590,93.7077,volatility,False
113,4h_vwap_upper_30_zscore,0.00528535,0.1564,93.8641,volume,False
114,1d_bb_lower_zscore,0.00522219,0.1545,94.0186,volatility,False
115,vwap_lower_30_zscore,0.00522092,0.1545,94.1731,volume,False
116,4h_vwap_lower_20_zscore,0.00517336,0.1531,94.3262,volume,False
117,1d_vwap_lower_10_zscore,0.00517138,0.1530,94.4792,volume,False
118,4h_vwap_upper_10_zscore,0.00504994,0.1494,94.6286,volume,False
119,structure_trend_zscore,0.00503277,0.1489,94.7775,structure,False
120,1d_vwap_upper_10_zscore,0.00499340,0.1478,94.9253,volume,False
121,kc_middle_zscore,0.00498486,0.1475,95.0728,volatility,False
122,4h_bb_upper_zscore,0.00497201,0.1471,95.2199,volatility,False
123,vwap_upper_30_zscore,0.00492483,0.1457,95.3656,volume,False
124,4h_squeeze_off_zscore,0.00489371,0.1448,95.5104,volatility,False
125,vwap_upper_20_zscore,0.00487181,0.1442,95.6546,volume,False
126,1d_ema_8_zscore,0.00482596,0.1428,95.7974,trend,False
